Country,Region,City,Product Name,Product Price,Material Code,Material Quantity,Material Unit Cost,Material Shipping Cost
Australia,New South Wales,Freemans Reach,Product_47,86.76,MAT_020,13,10.18,0.58
Australia,New South Wales,Freemans Reach,Product_47,86.76,MAT_036,16,10.16,0.58
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_033,20,8.32,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_012,6,8.36,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_035,8,8.43,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_050,17,8.39,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_029,18,8.29,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_019,14,8.5,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_026,18,8.27,0.57
Australia,New South Wales,Freemans Reach,Product_48,74.2,MAT_016,15,8.63,0.57
Australia,New South Wales,Freemans Reach,Product_49,82.65,MAT_048,9,15.52,0.92
Australia,New South Wales,Freemans Reach,Product_49,82.65,MAT_015,10,15.28,0.92
Australia,New South Wales,Freemans Reach,Product_49,82.65,MAT_018,17,15.52,0.92
Australia,New South Wales,Freemans Reach,Product_49,82.65,MAT_041,5,15.56,0.92
Australia,New South Wales,Freemans Reach,Product_49,82.65,MAT_027,4,15.83,0.92
Australia,New South Wales,Freemans Reach,Product_50,36.78,MAT_048,17,4.06,0.32
Australia,New South Wales,Freemans Reach,Product_50,36.78,MAT_050,5,4.16,0.32
Australia,New South Wales,Freemans Reach,Product_50,36.78,MAT_029,13,4.05,0.32
Australia,New South Wales,Freemans Reach,Product_50,36.78,MAT_019,8,4.2,0.32
Australia,New South Wales,Freemans Reach,Product_50,36.78,MAT_025,8,4.07,0.32
Australia,New South Wales,Berowra,Product_1,52.03,MAT_029,11,3.5,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_017,11,3.63,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_001,6,3.64,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_050,20,3.65,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_041,5,3.55,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_048,1,3.66,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_026,18,3.53,0.23
Australia,New South Wales,Berowra,Product_1,52.03,MAT_039,4,3.66,0.23
Australia,New South Wales,Berowra,Product_2,98.94,MAT_048,10,9.5,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_028,14,9.56,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_017,2,9.38,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_022,15,9.64,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_006,19,9.43,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_012,3,9.5,0.84
Australia,New South Wales,Berowra,Product_2,98.94,MAT_036,4,9.28,0.84
Australia,New South Wales,Berowra,Product_3,65.96,MAT_008,3,3.87,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_040,3,3.93,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_039,10,3.89,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_017,5,3.97,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_026,11,3.77,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_009,3,3.78,0.23
Australia,New South Wales,Berowra,Product_3,65.96,MAT_031,5,3.91,0.23
Australia,New South Wales,Berowra,Product_4,79.23,MAT_036,9,6.93,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_034,1,7.06,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_005,11,7.12,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_004,5,7.29,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_048,15,7.1,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_041,1,7.04,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_026,1,7.14,0.64
Australia,New South Wales,Berowra,Product_4,79.23,MAT_011,4,7.31,0.64
Australia,New South Wales,Berowra,Product_5,64.81,MAT_007,12,4.57,0.25
Australia,New South Wales,Berowra,Product_5,64.81,MAT_010,14,4.41,0.25
Australia,New South Wales,Berowra,Product_5,64.81,MAT_014,6,4.59,0.25
Australia,New South Wales,Berowra,Product_5,64.81,MAT_038,6,4.55,0.25
Australia,New South Wales,Berowra,Product_5,64.81,MAT_004,8,4.63,0.25
Australia,New South Wales,Berowra,Product_5,64.81,MAT_048,13,4.45,0.25
Australia,New South Wales,Berowra,Product_6,97.67,MAT_002,7,18.49,1.04
Australia,New South Wales,Berowra,Product_6,97.67,MAT_006,4,18.54,1.04
Australia,New South Wales,Berowra,Product_6,97.67,MAT_022,9,18.14,1.04
Australia,New South Wales,Berowra,Product_6,97.67,MAT_048,3,17.5,1.04
Australia,New South Wales,Berowra,Product_6,97.67,MAT_027,2,17.89,1.04
Australia,New South Wales,Berowra,Product_7,23.03,MAT_003,20,3.6,0.33
Australia,New South Wales,Berowra,Product_7,23.03,MAT_015,17,3.56,0.33
Australia,New South Wales,Berowra,Product_7,23.03,MAT_035,14,3.59,0.33
Australia,New South Wales,Berowra,Product_7,23.03,MAT_030,17,3.61,0.33
Australia,New South Wales,Berowra,Product_7,23.03,MAT_028,14,3.71,0.33
Australia,New South Wales,Berowra,Product_8,88.62,MAT_022,7,7.17,0.54
Australia,New South Wales,Berowra,Product_8,88.62,MAT_025,14,7.16,0.54
Australia,New South Wales,Berowra,Product_8,88.62,MAT_003,4,7.03,0.54
Australia,New South Wales,Berowra,Product_8,88.62,MAT_023,3,7.09,0.54
Australia,New South Wales,Berowra,Product_8,88.62,MAT_017,2,7.04,0.54
Australia,New South Wales,Berowra,Product_8,88.62,MAT_018,4,7.06,0.54
Australia,New South Wales,Berowra,Product_9,96.14,MAT_001,4,11.28,0.82
Australia,New South Wales,Berowra,Product_9,96.14,MAT_028,9,11.63,0.82
Australia,New South Wales,Berowra,Product_9,96.14,MAT_007,15,11.53,0.82
Australia,New South Wales,Berowra,Product_9,96.14,MAT_010,15,11.66,0.82
Australia,New South Wales,Berowra,Product_9,96.14,MAT_049,19,11.4,0.82
Australia,New South Wales,Berowra,Product_10,94.47,MAT_013,11,9.78,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_019,10,10.15,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_016,10,9.7,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_028,15,10.12,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_008,5,9.79,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_014,20,9.91,0.68
Australia,New South Wales,Berowra,Product_10,94.47,MAT_003,6,9.72,0.68
Australia,New South Wales,Berowra,Product_11,25.16,MAT_041,13,2.67,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_040,12,2.53,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_050,16,2.55,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_021,12,2.6,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_046,5,2.54,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_023,17,2.58,0.14
Australia,New South Wales,Berowra,Product_11,25.16,MAT_011,6,2.56,0.14
Australia,New South Wales,Berowra,Product_12,27.3,MAT_007,4,2.33,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_022,1,2.3,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_027,14,2.32,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_029,20,2.25,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_044,19,2.33,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_026,12,2.24,0.22
Australia,New South Wales,Berowra,Product_12,27.3,MAT_004,2,2.23,0.22
Australia,New South Wales,Berowra,Product_13,92.29,MAT_011,4,5.3,0.27
Australia,New South Wales,Berowra,Product_13,92.29,MAT_047,16,5.26,0.27
Australia,New South Wales,Berowra,Product_13,92.29,MAT_037,16,5.12,0.27
Australia,New South Wales,Berowra,Product_13,92.29,MAT_009,2,5.2,0.27
Australia,New South Wales,Berowra,Product_13,92.29,MAT_022,4,5.12,0.27
Australia,New South Wales,Berowra,Product_13,92.29,MAT_012,11,5.08,0.27
Australia,New South Wales,Berowra,Product_14,73.49,MAT_003,17,3.79,0.21
Australia,New South Wales,Berowra,Product_14,73.49,MAT_011,19,3.85,0.21
Australia,New South Wales,Berowra,Product_14,73.49,MAT_026,2,3.91,0.21
Australia,New South Wales,Berowra,Product_14,73.49,MAT_044,1,3.74,0.21
Australia,New South Wales,Berowra,Product_14,73.49,MAT_013,16,3.8,0.21
Australia,New South Wales,Berowra,Product_14,73.49,MAT_010,13,3.86,0.21
Australia,New South Wales,Berowra,Product_15,66.47,MAT_034,18,4.17,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_039,16,4.24,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_005,18,4.22,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_002,5,4.14,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_006,12,4.27,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_044,11,4.35,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_036,12,4.22,0.41
Australia,New South Wales,Berowra,Product_15,66.47,MAT_024,6,4.11,0.41
Australia,New South Wales,Berowra,Product_16,43.41,MAT_041,6,3.27,0.32
Australia,New South Wales,Berowra,Product_16,43.41,MAT_035,7,3.25,0.32
Australia,New South Wales,Berowra,Product_16,43.41,MAT_039,13,3.44,0.32
Australia,New South Wales,Berowra,Product_16,43.41,MAT_013,8,3.44,0.32
Australia,New South Wales,Berowra,Product_16,43.41,MAT_008,7,3.27,0.32
Australia,New South Wales,Berowra,Product_16,43.41,MAT_043,17,3.39,0.32
Australia,New South Wales,Berowra,Product_17,26.66,MAT_012,2,5.0,0.33
Australia,New South Wales,Berowra,Product_17,26.66,MAT_034,2,4.89,0.33
Australia,New South Wales,Berowra,Product_17,26.66,MAT_004,4,4.96,0.33
Australia,New South Wales,Berowra,Product_17,26.66,MAT_049,18,5.02,0.33
Australia,New South Wales,Berowra,Product_17,26.66,MAT_028,13,4.91,0.33
Australia,New South Wales,Berowra,Product_18,94.21,MAT_030,2,8.85,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_001,14,9.01,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_023,12,9.15,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_021,11,9.01,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_035,20,8.9,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_046,14,9.16,0.55
Australia,New South Wales,Berowra,Product_18,94.21,MAT_003,13,8.91,0.55
Australia,New South Wales,Berowra,Product_19,81.81,MAT_039,6,4.3,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_035,19,4.32,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_037,10,4.25,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_023,4,4.38,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_034,4,4.27,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_015,14,4.33,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_028,3,4.49,0.24
Australia,New South Wales,Berowra,Product_19,81.81,MAT_038,4,4.49,0.24
Australia,New South Wales,Berowra,Product_20,81.57,MAT_018,4,8.37,0.52
Australia,New South Wales,Berowra,Product_20,81.57,MAT_015,13,8.26,0.52
Australia,New South Wales,Berowra,Product_20,81.57,MAT_001,14,8.65,0.52
Australia,New South Wales,Berowra,Product_20,81.57,MAT_038,9,8.52,0.52
Australia,New South Wales,Berowra,Product_20,81.57,MAT_013,9,8.21,0.52
Australia,New South Wales,Berowra,Product_20,81.57,MAT_032,15,8.41,0.52
Australia,New South Wales,Berowra,Product_21,94.06,MAT_043,1,11.39,0.99
Australia,New South Wales,Berowra,Product_21,94.06,MAT_038,7,11.2,0.99
Australia,New South Wales,Berowra,Product_21,94.06,MAT_005,9,10.91,0.99
Australia,New South Wales,Berowra,Product_21,94.06,MAT_009,15,10.87,0.99
Australia,New South Wales,Berowra,Product_21,94.06,MAT_041,8,10.98,0.99
Australia,New South Wales,Berowra,Product_22,47.45,MAT_040,5,3.65,0.32
Australia,New South Wales,Berowra,Product_22,47.45,MAT_001,3,3.56,0.32
Australia,New South Wales,Berowra,Product_22,47.45,MAT_043,6,3.62,0.32
Australia,New South Wales,Berowra,Product_22,47.45,MAT_003,14,3.45,0.32
Australia,New South Wales,Berowra,Product_22,47.45,MAT_032,12,3.45,0.32
Australia,New South Wales,Berowra,Product_22,47.45,MAT_020,10,3.59,0.32
Australia,New South Wales,Berowra,Product_23,20.84,MAT_008,2,2.05,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_032,4,2.08,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_042,5,2.07,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_031,5,2.12,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_048,12,2.06,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_016,18,2.05,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_047,4,2.08,0.15
Australia,New South Wales,Berowra,Product_23,20.84,MAT_028,17,2.15,0.15
Australia,New South Wales,Berowra,Product_24,82.09,MAT_007,5,9.75,0.53
Australia,New South Wales,Berowra,Product_24,82.09,MAT_014,4,9.41,0.53
Australia,New South Wales,Berowra,Product_24,82.09,MAT_034,14,9.42,0.53
Australia,New South Wales,Berowra,Product_24,82.09,MAT_001,13,9.71,0.53
Australia,New South Wales,Berowra,Product_24,82.09,MAT_032,15,9.34,0.53
Australia,New South Wales,Berowra,Product_24,82.09,MAT_049,2,9.33,0.53
Australia,New South Wales,Berowra,Product_25,96.55,MAT_045,18,6.4,0.57
Australia,New South Wales,Berowra,Product_25,96.55,MAT_021,7,6.22,0.57
Australia,New South Wales,Berowra,Product_25,96.55,MAT_023,4,6.18,0.57
Australia,New South Wales,Berowra,Product_25,96.55,MAT_013,1,6.14,0.57
Australia,New South Wales,Berowra,Product_25,96.55,MAT_039,20,6.36,0.57
Australia,New South Wales,Berowra,Product_26,64.7,MAT_039,5,6.6,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_010,11,6.8,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_040,20,6.8,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_007,11,6.56,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_036,3,6.9,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_004,14,6.58,0.38
Australia,New South Wales,Berowra,Product_26,64.7,MAT_029,18,6.8,0.38
Australia,New South Wales,Berowra,Product_27,47.61,MAT_010,13,4.36,0.28
Australia,New South Wales,Berowra,Product_27,47.61,MAT_039,8,4.37,0.28
Australia,New South Wales,Berowra,Product_27,47.61,MAT_012,5,4.37,0.28
Australia,New South Wales,Berowra,Product_27,47.61,MAT_034,18,4.35,0.28
Australia,New South Wales,Berowra,Product_27,47.61,MAT_030,3,4.36,0.28
Australia,New South Wales,Berowra,Product_28,35.98,MAT_030,11,2.75,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_041,2,2.77,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_032,15,2.71,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_011,20,2.76,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_021,11,2.74,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_013,1,2.74,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_033,19,2.69,0.23
Australia,New South Wales,Berowra,Product_28,35.98,MAT_035,1,2.81,0.23
Australia,New South Wales,Berowra,Product_29,36.68,MAT_032,7,2.34,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_033,3,2.34,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_013,17,2.25,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_029,5,2.35,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_014,6,2.25,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_044,2,2.28,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_041,14,2.3,0.15
Australia,New South Wales,Berowra,Product_29,36.68,MAT_039,1,2.32,0.15
Australia,New South Wales,Berowra,Product_30,81.86,MAT_004,2,5.72,0.33
Australia,New South Wales,Berowra,Product_30,81.86,MAT_010,7,5.59,0.33
Australia,New South Wales,Berowra,Product_30,81.86,MAT_047,6,5.62,0.33
Australia,New South Wales,Berowra,Product_30,81.86,MAT_036,16,5.55,0.33
Australia,New South Wales,Berowra,Product_30,81.86,MAT_040,18,5.52,0.33
Australia,New South Wales,Berowra,Product_30,81.86,MAT_037,9,5.51,0.33
Australia,New South Wales,Berowra,Product_31,57.84,MAT_016,11,2.76,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_033,20,2.79,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_046,13,2.71,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_013,4,2.68,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_038,3,2.76,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_037,20,2.66,0.2
Australia,New South Wales,Berowra,Product_31,57.84,MAT_023,3,2.79,0.2
Australia,New South Wales,Berowra,Product_32,91.87,MAT_003,16,10.7,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_016,14,10.55,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_018,11,10.85,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_043,1,10.3,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_046,1,10.64,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_004,19,10.58,0.86
Australia,New South Wales,Berowra,Product_32,91.87,MAT_014,18,10.79,0.86
Australia,New South Wales,Berowra,Product_33,85.26,MAT_049,14,12.77,1.17
Australia,New South Wales,Berowra,Product_33,85.26,MAT_042,10,12.71,1.17
Australia,New South Wales,Berowra,Product_33,85.26,MAT_011,13,12.71,1.17
Australia,New South Wales,Berowra,Product_33,85.26,MAT_002,11,12.41,1.17
Australia,New South Wales,Berowra,Product_33,85.26,MAT_018,16,12.56,1.17
Australia,New South Wales,Berowra,Product_34,69.43,MAT_025,19,3.48,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_031,7,3.5,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_016,17,3.58,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_038,17,3.54,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_012,15,3.59,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_002,20,3.57,0.23
Australia,New South Wales,Berowra,Product_34,69.43,MAT_006,2,3.46,0.23
Australia,New South Wales,Berowra,Product_35,99.35,MAT_045,8,8.6,0.65
Australia,New South Wales,Berowra,Product_35,99.35,MAT_013,19,8.27,0.65
Australia,New South Wales,Berowra,Product_35,99.35,MAT_021,17,8.35,0.65
Australia,New South Wales,Berowra,Product_35,99.35,MAT_035,6,8.24,0.65
Australia,New South Wales,Berowra,Product_35,99.35,MAT_010,11,8.49,0.65
Australia,New South Wales,Berowra,Product_36,82.93,MAT_031,14,10.34,0.55
Australia,New South Wales,Berowra,Product_36,82.93,MAT_033,15,10.34,0.55
Australia,New South Wales,Berowra,Product_36,82.93,MAT_025,10,10.36,0.55
Australia,New South Wales,Berowra,Product_36,82.93,MAT_013,18,10.36,0.55
Australia,New South Wales,Berowra,Product_36,82.93,MAT_029,10,10.42,0.55
Australia,New South Wales,Berowra,Product_37,31.96,MAT_038,17,3.46,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_028,1,3.41,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_033,16,3.56,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_036,14,3.41,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_045,17,3.52,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_035,9,3.46,0.32
Australia,New South Wales,Berowra,Product_37,31.96,MAT_040,16,3.47,0.32
Australia,New South Wales,Berowra,Product_38,86.28,MAT_024,7,6.31,0.34
Australia,New South Wales,Berowra,Product_38,86.28,MAT_019,2,6.18,0.34
Australia,New South Wales,Berowra,Product_38,86.28,MAT_001,3,6.24,0.34
Australia,New South Wales,Berowra,Product_38,86.28,MAT_044,12,6.42,0.34
Australia,New South Wales,Berowra,Product_38,86.28,MAT_003,12,6.27,0.34
Australia,New South Wales,Berowra,Product_38,86.28,MAT_006,12,6.21,0.34
Australia,New South Wales,Berowra,Product_39,23.2,MAT_044,5,3.09,0.21
Australia,New South Wales,Berowra,Product_39,23.2,MAT_009,14,3.04,0.21
Australia,New South Wales,Berowra,Product_39,23.2,MAT_007,4,2.94,0.21
Australia,New South Wales,Berowra,Product_39,23.2,MAT_026,2,3.03,0.21
Australia,New South Wales,Berowra,Product_39,23.2,MAT_019,9,3.0,0.21
Australia,New South Wales,Berowra,Product_40,83.23,MAT_021,20,7.63,0.72
Australia,New South Wales,Berowra,Product_40,83.23,MAT_033,11,7.98,0.72
Australia,New South Wales,Berowra,Product_40,83.23,MAT_043,16,7.85,0.72
Australia,New South Wales,Berowra,Product_40,83.23,MAT_032,4,7.91,0.72
Australia,New South Wales,Berowra,Product_40,83.23,MAT_041,4,7.81,0.72
